m,c,r_ratio,stability,intensity
77,35,1.941747572815534,0.6,7.751328999188035
77,36,0.01,0.6,7.762079967754349
77,37,1.941747572815534,0.6,7.757973009636911
77,38,0.01,0.6,7.765955777246977
77,39,2.1237113402061856,0.6,7.752454466113081
77,40,0.01,0.6,7.760659090805345
77,41,2.03,0.6,7.7552782758329215
77,42,0.01,0.6,7.76171972215557
77,43,2.03,0.6,7.761469119656953
77,44,0.01,0.6,7.764346051306298
77,45,2.0606060606060606,0.6,7.746566375948717
77,46,0.01,0.6,7.763727464534971
77,47,1.9134615384615385,0.6,7.762668031657377
77,48,0.01,0.6,7.764678984200105
77,49,2.2580645161290325,0.6,7.7588542398211775
77,50,0.01,0.6,7.761990131781897
77,51,2.0,0.6,7.745422452602102
77,52,0.01,0.6,7.762994074977203
77,53,1.941747572815534,0.6,7.759221565221847
77,54,0.01,0.6,7.764333164422193
77,55,1.9134615384615385,0.6,7.76049713704645
77,56,0.01,0.6,7.765672778569714
77,57,2.15625,0.6,7.756241328971879
77,58,0.01,0.6,7.766259867491483
77,59,2.1894736842105265,0.6,7.7504316223345455
77,60,0.01,0.6,7.766443361858364
77,61,2.0918367346938775,0.6,7.765806276992646
77,62,0.01,0.6,7.762902431203358
77,63,2.0918367346938775,0.6,7.753505770736387
77,64,0.01,0.6,7.763911522053354
77,65,2.0,0.6,7.7546467225034945
77,66,0.01,0.6,7.763941191538644
77,67,2.15625,0.6,7.760121916195691
77,68,0.01,0.6,7.765556919198554
77,69,2.0606060606060606,0.6,7.752190323933098
77,70,0.01,0.6,7.760833237317671
77,71,1.8584905660377358,0.6,7.762243905935438
77,72,0.01,0.6,7.764731661148824
77,73,2.2941176470588234,0.6,4.607890782311228
77,74,0.01,0.6,7.760077937567084
77,75,1.941747572815534,0.6,7.7460115846995
77,76,0.01,0.6,7.765885715251247
77,77,1.8857142857142857,0.6,7.7661240518375845
77,78,0.01,0.6,7.763796480867763
77,79,1.6578947368421053,0.6,7.754711345880487
77,80,0.01,0.6,7.764317366531481
77,81,1.941747572815534,0.6,7.754825526110357
77,82,0.01,0.6,7.764767415583684
77,83,2.1237113402061856,0.6,7.761036272641917
77,84,0.01,0.6,7.761682421300792
77,85,1.9705882352941178,0.6,7.7583562254145075
77,86,0.01,0.6,7.761211441311618
77,87,2.0,0.6,7.755644952873436
77,88,0.01,0.6,7.763986780089664
77,89,2.03,0.6,7.7587332768946755
77,90,0.01,0.6,7.76512122656068
77,91,2.0,0.6,7.757794217780344
77,92,0.01,0.6,7.7654585983663935
77,93,1.9134615384615385,0.6,7.763146051693866
77,94,0.01,0.6,7.761309800569
77,95,1.9134615384615385,0.6,7.76091923752101
77,96,0.01,0.6,7.760095178248362
77,97,2.03,0.6,7.7613589364755295
77,98,0.01,0.6,7.764537420462261
77,99,1.941747572815534,0.6,7.754413803731344
78,1,0.023809523809523808,0.6,7.761021829926054
78,2,2.935064935064935,0.6,7.743069360135673
78,3,0.023622047244094488,0.6,7.7621421164510425
78,4,1.02,0.6,7.765055825106108
78,5,0.023622047244094488,0.6,7.7623412203067
78,6,2.8354430379746836,0.6,7.751175996989605
78,7,0.023809523809523808,0.6,7.749958465132354
78,8,1.02,0.6,7.765571450535591
78,9,0.024,0.6,7.7538528664244355
78,10,3.0945945945945947,0.6,7.755432883508982
78,11,0.023622047244094488,0.6,7.756168419126075
78,12,1.02,0.6,7.756183231744191
78,13,0.023622047244094488,0.6,7.755992000348117
78,14,3.267605633802817,0.6,7.761182167766447
78,15,0.024,0.6,7.761572223917239
78,16,1.02,0.6,7.761815663382469
78,17,0.023809523809523808,0.6,7.765060199825394
78,18,2.986842105263158,0.6,7.7639740355229545
78,19,0.023622047244094488,0.6,7.760562289495285
78,20,1.02,0.6,7.76584545694111
78,21,0.023622047244094488,0.6,7.759671242292265
78,22,3.263157894736842,0.8,4.45314947231871
78,23,0.023809523809523808,0.6,7.764686368590882
78,24,1.02,0.6,7.759819161227696
78,25,0.024793388429752067,0.6,7.760554613923148
78,26,2.8846153846153846,0.6,7.764578799130897
78,27,0.023622047244094488,0.6,7.765069560395683
78,28,1.02,0.6,7.753134513446161
78,29,0.023622047244094488,0.6,7.758655218984262
78,30,3.267605633802817,0.6,7.750345626724868
78,31,0.024193548387096774,0.6,7.762453050468122
78,32,1.02,0.6,7.7617281692028595
78,33,0.023809523809523808,0.6,7.762066996220952
78,34,3.0945945945945947,0.6,7.750294232777511
78,35,0.023622047244094488,0.6,7.754652048154924
78,36,1.02,0.6,7.764900347423044
78,37,0.023622047244094488,0.6,7.762167051510107
78,38,2.935064935064935,0.6,7.758891917060228
78,39,0.023809523809523808,0.6,7.7593036616885005
78,40,1.02,0.6,7.764659641034181
78,41,0.024,0.6,7.757990632119953
78,42,2.8846153846153846,0.6,7.750846974949326
78,43,0.023622047244094488,0.6,7.765931442532812
78,44,1.02,0.6,7.760925977654817
78,45,0.023622047244094488,0.6,7.759891818219762
78,46,3.04,0.6,7.7391309690647745
78,47,0.024,0.6,7.761285372324866
78,48,1.02,0.6,7.766054020045857
78,49,0.023809523809523808,0.6,7.758801950487253
78,50,2.986842105263158,0.6,7.7618748487191995
78,51,0.023622047244094488,0.6,7.764106855633395
78,52,1.02,0.6,7.765147389289657
78,53,0.023622047244094488,0.6,7.764531542046752
78,54,2.935064935064935,0.6,7.7633816520558385
78,55,0.023809523809523808,0.6,7.757071723692995
78,56,1.02,0.6,7.761432410000737
78,57,0.024193548387096774,0.6,7.756238991254977
78,58,2.8846153846153846,0.6,7.75372211775435
78,59,0.023622047244094488,0.6,7.763347624261226
78,60,1.02,0.6,7.760443835573942
78,61,0.023622047244094488,0.6,7.76293851674915
78,62,2.8354430379746836,0.6,7.742396882956072
78,63,0.024390243902439025,0.6,7.763725313539314
78,64,1.02,0.6,7.758362094743974
78,65,0.023809523809523808,0.6,7.7649558352511345
78,66,3.04,0.6,7.757157363170404
78,67,0.023622047244094488,0.6,7.753830994448182
78,68,1.02,0.6,7.759275919308466
78,69,0.023622047244094488,0.6,7.764303034974039
78,70,3.04,0.6,7.699436205656954
78,71,0.023809523809523808,0.6,7.765247054653017
78,72,1.02,0.6,7.765269440189705
78,73,0.024,0.6,7.759143257958025
78,74,2.935064935064935,0.6,7.7401518208230815
78,75,0.023622047244094488,0.6,7.762018620023864
78,76,1.02,0.6,7.7632156510667185
78,77,0.023622047244094488,0.6,7.766573888130715
78,78,2.8846153846153846,0.6,7.757667807550929
78,79,0.024,0.6,7.759828162250389
78,80,1.02,0.6,7.764591450028161
78,81,0.023809523809523808,0.6,7.763941946241156
78,82,2.8354430379746836,0.6,7.73841976143544
78,83,0.023622047244094488,0.6,7.757963027118299
78,84,1.02,0.6,7.750925298118768
78,85,0.023622047244094488,0.6,7.752355030100368
78,86,2.6506024096385543,0.6,7.753420770204629
78,87,0.023809523809523808,0.6,7.761715317117154
78,88,1.02,0.6,7.763785099811594
78,89,0.024390243902439025,0.6,7.761018995262714
78,90,3.267605633802817,0.6,7.724940843166992
78,91,0.023622047244094488,0.6,7.763325347655078
78,92,1.02,0.6,7.7636741082722835
78,93,0.023622047244094488,0.6,7.757620396055084
78,94,2.8846153846153846,0.6,7.7590278011151925
78,95,0.024193548387096774,0.6,7.765574767438457
78,96,1.02,0.6,7.7653107561763495
78,97,0.023809523809523808,0.6,7.759395753105622
78,98,3.04,0.6,7.749976025041481
78,99,0.023622047244094488,0.6,7.762113107214537
79,1,2.03,0.6,7.762194899239003
79,2,0.01,0.6,7.763883493514601
79,3,2.03,0.6,7.751577138943128
79,4,0.01,0.6,7.764669291430385
79,5,2.0,0.6,7.751332404132195
79,6,0.01,0.6,7.764307275650429
79,7,2.223404255319149,0.6,7.762067964852166
79,8,0.01,0.6,7.7648574372068975
79,9,1.9705882352941178,0.6,7.757446878114149
79,10,0.01,0.6,7.76435312952438
79,11,1.8584905660377358,0.6,7.752872544738947
79,12,0.01,0.6,7.76355335228335
79,13,1.9134615384615385,0.6,7.757185087588252
79,14,0.01,0.6,7.765239958310562
79,15,2.15625,0.6,7.75791289471573
79,16,0.01,0.6,7.763933827261786
79,17,2.15625,0.6,7.757998520436198
79,18,0.01,0.6,7.763309899747822
79,19,2.1153846153846154,0.8,4.4513483398140865
79,20,0.01,0.6,7.765850534867917
79,21,1.941747572815534,0.6,7.766143199790565
79,22,0.01,0.6,7.764213605927642
79,23,2.1237113402061856,0.6,7.765371333500974
79,24,0.01,0.6,7.762474458876369
79,25,2.1894736842105265,0.6,7.751307522394475
79,26,0.01,0.6,7.765693570560911
79,27,2.03,0.6,7.765789426220775
79,28,0.01,0.6,7.764408091082006
79,29,1.8317757009345794,0.6,7.76425380958176
79,30,0.01,0.6,7.763075925555836
79,31,2.2580645161290325,0.6,7.765965692027047
79,32,0.01,0.6,7.7615007805427165
79,33,2.1237113402061856,0.6,7.746402654262207
79,34,0.01,0.6,7.76590930236438
79,35,1.9705882352941178,0.6,7.764062759900574
79,36,0.01,0.6,7.765547624900806
79,37,2.15625,0.6,7.758869118097001
79,38,0.01,0.6,7.766072927051155
79,39,2.223404255319149,0.6,7.761138483482199
79,40,0.01,0.6,7.764379118106609
79,41,1.941747572815534,0.6,7.747957121431037
79,42,0.01,0.6,7.765290611969957
79,43,2.0606060606060606,0.6,7.726800834296414
79,44,0.01,0.6,7.764777598284473
79,45,1.9705882352941178,0.6,7.761267187000416
79,46,0.01,0.6,7.761969796532325
79,47,2.15625,0.6,7.752485524324894
79,48,0.01,0.6,7.764462930718688
79,49,1.941747572815534,0.6,7.7595050699185775
79,50,0.01,0.6,7.765915870378128
79,51,1.941747572815534,0.6,7.761045953834044
79,52,0.01,0.6,7.761077590711473
79,53,2.1894736842105265,0.6,7.76003673212067
79,54,0.01,0.6,7.765392956267222
79,55,2.0,0.6,7.74775987033361
79,56,0.01,0.6,7.76628686994791
79,57,1.941747572815534,0.6,7.759804491226092
79,58,0.01,0.6,7.764090035907941
79,59,1.941747572815534,0.6,7.762957743492197
79,60,0.01,0.6,7.763566109168812
79,61,1.9705882352941178,0.6,7.75637278714035
79,62,0.01,0.6,7.762271193900304
79,63,1.7798165137614679,0.6,7.749235239815567
79,64,0.01,0.6,7.765466945322606
79,65,2.1237113402061856,0.6,7.752600505359821
79,66,0.01,0.6,7.765048841545221
79,67,2.0918367346938775,0.6,7.759323328676783
79,68,0.01,0.6,7.764920622899173
79,69,2.1237113402061856,0.6,7.762922505631974
79,70,0.01,0.6,7.763167903585061
79,71,2.0918367346938775,0.6,7.764557362279258
79,72,0.01,0.6,7.765002235007509
79,73,2.15625,0.6,7.762683496590836
79,74,0.01,0.6,7.764045821998477
79,75,2.03,0.6,7.760730521801667
79,76,0.01,0.6,7.763927817991439
79,77,2.15625,0.6,7.758799848638176
79,78,0.01,0.6,7.765489612071098
79,79,2.03,0.6,7.76376929211022
79,80,0.01,0.6,7.764049785326733
79,81,1.9705882352941178,0.6,7.761994126198583
79,82,0.01,0.6,7.762771759474691
79,83,1.8584905660377358,0.6,7.751558232366236
79,84,0.01,0.6,7.760009720485016
79,85,1.9134615384615385,0.6,7.760011344755955
79,86,0.01,0.6,7.765579461180698
79,87,1.9705882352941178,0.6,7.749267135500266
79,88,0.01,0.6,7.763142192715418
79,89,2.0918367346938775,0.6,7.759989900805678
79,90,0.01,0.6,7.766054118332124
79,91,2.0,0.6,7.7617918356036055
79,92,0.01,0.6,7.765279856236359
79,93,2.0,0.6,7.759603197303842
79,94,0.01,0.6,7.765518303243502
79,95,1.8055555555555556,0.6,7.7548335077756265
79,96,0.01,0.6,7.765952469107063
79,97,1.6578947368421053,0.6,7.763875205618058
79,98,0.01,0.6,7.760822397600563
79,99,2.03,0.6,7.75069512515878
80,1,0.08823529411764706,0.6,7.732113236710093
80,2,1.0227272727272727,0.6,7.674323697475193
80,3,0.09090909090909091,0.6,7.7527805107962084
80,4,1.9838709677419355,0.6,7.750983994696648
80,5,0.09090909090909091,0.6,7.701019756876039
80,6,1.0232558139534884,0.6,7.723260305115247
80,7,0.08823529411764706,0.6,7.702447005465032
80,8,2.986842105263158,0.6,7.751840529797379
80,9,0.08823529411764706,0.6,7.663538266614198
80,10,1.0232558139534884,0.6,7.711206476690435
80,11,0.08823529411764706,0.6,7.716025894870869
80,12,1.9841269841269842,0.6,7.749145490483706
80,13,0.08823529411764706,0.6,7.759672680826793
80,14,1.0227272727272727,0.6,7.731784867323855
80,15,0.08823529411764706,0.6,7.5135854748867485
80,16,6.0,0.8,1.426908653117292
80,17,0.08823529411764706,0.6,7.577881986985057
80,18,1.0227272727272727,0.6,7.737683212822735
80,19,0.09375,0.6,7.750456050187045
80,20,1.9841269841269842,0.6,7.76125665861436
80,21,0.09090909090909091,0.6,7.699945537672427
80,22,1.0238095238095237,0.6,7.732208036648077
80,23,0.08823529411764706,0.6,7.737932003528345
80,24,2.986842105263158,0.6,7.760480780653253
80,25,0.08823529411764706,0.6,7.728683062639822
80,26,1.0232558139534884,0.6,7.7349013897116645
80,27,0.08823529411764706,0.6,7.5221628924907495
80,28,1.9836065573770492,0.6,7.73957079402893
80,29,0.08823529411764706,0.6,7.719416442031568
80,30,1.0227272727272727,0.6,7.712363862959711
80,31,0.08823529411764706,0.6,7.724778545246968
80,32,4.05,0.6,7.743687119673962
80,33,0.08823529411764706,0.6,7.69431634988297
80,34,1.0227272727272727,0.6,7.692184213601385
80,35,0.09090909090909091,0.6,7.7231909277722055
80,36,1.9841269841269842,0.6,7.743902722306382
80,37,0.09090909090909091,0.6,7.636599901605794
80,38,1.0232558139534884,0.6,7.750283393907568
80,39,0.08823529411764706,0.6,7.680019546564774
80,40,2.986842105263158,0.6,7.751083423732851
80,41,0.08823529411764706,0.6,7.686807264926114
80,42,1.0232558139534884,0.6,7.713526015758238
80,43,0.08823529411764706,0.6,7.710233571673692
80,44,1.9841269841269842,0.6,7.754904225442431
80,45,0.08823529411764706,0.6,7.687885455593227
80,46,1.0227272727272727,0.6,7.711337101716511
80,47,0.08823529411764706,0.6,7.745562267620241
80,48,5.72,0.6,2.1112692902922214
80,49,0.08823529411764706,0.6,7.761587824916257
80,50,1.0227272727272727,0.6,7.747033222894467
80,51,0.09090909090909091,0.6,7.72703242816402
80,52,1.9841269841269842,0.6,7.755588542363554
80,53,0.09090909090909091,0.6,7.678909966293742
80,54,1.0232558139534884,0.6,7.75266904562703
80,55,0.08823529411764706,0.6,7.730693909201932
80,56,2.986842105263158,0.6,7.760962447976783
80,57,0.08823529411764706,0.6,7.751883921558874
80,58,1.0232558139534884,0.6,7.751189752421547
80,59,0.08823529411764706,0.6,7.748284327649531
80,60,1.9841269841269842,0.6,7.763413013050513
80,61,0.08823529411764706,0.6,7.726495087916644
80,62,1.0227272727272727,0.6,7.722722494954953
80,63,0.08823529411764706,0.6,7.6663090243912295
80,64,4.05,0.6,7.674892657220762
80,65,0.08823529411764706,0.6,7.6894116582073675
80,66,1.0227272727272727,0.6,7.7476644029349275
80,67,0.09090909090909091,0.6,7.706211080285135
80,68,1.9838709677419355,0.6,7.755047547287786
80,69,0.09090909090909091,0.6,7.742208436648426
80,70,1.0232558139534884,0.6,7.762061483966839
80,71,0.08823529411764706,0.6,7.729608518450002
80,72,2.986842105263158,0.6,7.7463590494289605
80,73,0.08823529411764706,0.6,7.70798386058272
80,74,1.0232558139534884,0.6,7.718277796872033
80,75,0.08823529411764706,0.6,7.746870089976632
80,76,1.9841269841269842,0.6,7.758023492046524
80,77,0.08823529411764706,0.6,7.722088204218562
80,78,1.0227272727272727,0.6,7.721702978647379
80,79,0.08823529411764706,0.6,7.728715897118048
80,80,5.8,0.6,1.423501985257536
80,81,0.08823529411764706,0.6,7.696052532685906
80,82,1.0227272727272727,0.6,7.692541949543866
80,83,0.09090909090909091,0.6,7.709949181168275
80,84,1.9841269841269842,0.6,7.73532224614261
80,85,0.09090909090909091,0.6,7.7373596997020595
80,86,1.0232558139534884,0.6,7.729122865859402
80,87,0.08823529411764706,0.6,7.648758102372921
80,88,2.986842105263158,0.6,7.748189910413577
80,89,0.08823529411764706,0.6,7.702532913371601
80,90,1.0232558139534884,0.6,7.71748159610739
80,91,0.08823529411764706,0.6,7.750387891857824
80,92,1.9838709677419355,0.6,7.764632229961168
80,93,0.08823529411764706,0.6,7.76436089269073
80,94,1.0227272727272727,0.6,7.733319519732172
80,95,0.08823529411764706,0.6,7.752633075090671
80,96,4.05,0.6,7.728653220653196
80,97,0.08823529411764706,0.6,7.7331078891787
80,98,1.0227272727272727,0.6,7.716621023712882
80,99,0.09090909090909091,0.6,7.757437423136816
81,1,1.9705882352941178,0.6,7.7590021222279635
81,2,0.01,0.6,7.763576112460271
81,3,2.0,0.6,7.764973723846613
81,4,0.01,0.6,7.765379323945211
81,5,1.9705882352941178,0.6,7.763176285140714
81,6,0.01,0.6,7.765526650454833
81,7,2.03,0.6,7.741025221111668
81,8,0.01,0.6,7.765427476764859
81,9,2.1237113402061856,0.6,7.764495347297093
81,10,0.01,0.6,7.765554143343428
81,11,1.7798165137614679,0.6,7.7621999470468825
81,12,0.01,0.6,7.761766662092734
81,13,2.176470588235294,0.8,4.441115799440995
81,14,0.01,0.6,7.764827462869382
81,15,2.2934782608695654,0.6,7.759101587930786
81,16,0.01,0.6,7.764457833559507
81,17,1.8857142857142857,0.6,7.753505556791294
81,18,0.01,0.6,7.765007999949074
81,19,1.7545454545454546,0.6,7.761526483216732
81,20,0.01,0.6,7.761799949190038
81,21,1.941747572815534,0.6,7.762711639694662
81,22,0.01,0.6,7.766054012254824
81,23,2.0,0.6,7.740216388281263
81,24,0.01,0.6,7.765810941138443
81,25,2.0606060606060606,0.6,7.75949682074998
81,26,0.01,0.6,7.764391396800107
81,27,2.0918367346938775,0.6,7.7458958012315176
81,28,0.01,0.6,7.766525593302388
81,29,2.223404255319149,0.6,7.7570377329705975
81,30,0.01,0.6,7.761876139351671
81,31,2.0606060606060606,0.6,7.752249164019025
81,32,0.01,0.6,7.763337294909414
81,33,2.15625,0.6,7.7561830118470905
81,34,0.01,0.6,7.76499948656282
81,35,1.9705882352941178,0.6,7.760811409391124
81,36,0.01,0.6,7.765552898075147
81,37,1.9134615384615385,0.6,7.762073847886657
81,38,0.01,0.6,7.763187739796825
81,39,2.1894736842105265,0.6,7.7393672137967044
81,40,0.01,0.6,7.76261541174363
81,41,2.0918367346938775,0.6,7.756326035235043
81,42,0.01,0.6,7.759333924910214
81,43,2.03,0.6,7.7559880777621
81,44,0.01,0.6,7.765287327887577
81,45,2.0918367346938775,0.6,7.759584225684003
81,46,0.01,0.6,7.764213632017489
81,47,1.8857142857142857,0.6,7.763616169693568
81,48,0.01,0.6,7.765409659316913
81,49,1.7798165137614679,0.6,7.7614994521292004
81,50,0.01,0.6,7.765178035200043
81,51,2.03,0.6,7.759768326445959
81,52,0.01,0.6,7.762741264103449
81,53,1.941747572815534,0.6,7.741427405698795
81,54,0.01,0.6,7.765131876609621
81,55,1.9705882352941178,0.6,7.761170217659036
81,56,0.01,0.6,7.765319220487956
81,57,1.8857142857142857,0.6,7.747348794372378
81,58,0.01,0.6,7.763823781010336
81,59,2.0918367346938775,0.6,7.744384047203292
81,60,0.01,0.6,7.764010190839414
81,61,2.03,0.6,7.751192095545212
81,62,0.01,0.6,7.765377533860797
81,63,1.941747572815534,0.6,7.758512863448786
81,64,0.01,0.6,7.765754325754079
81,65,2.03,0.6,7.764669160127275
81,66,0.01,0.6,7.7618745986009445
81,67,1.9705882352941178,0.6,7.765507559694592
81,68,0.01,0.6,7.764894845851183
81,69,2.03,0.6,7.759580795712003
81,70,0.01,0.6,7.759963337810696
81,71,1.9705882352941178,0.6,7.753725446566375
81,72,0.01,0.6,7.764539563121909
81,73,2.0606060606060606,0.6,7.746292469378323
81,74,0.01,0.6,7.764133959678145
81,75,2.0918367346938775,0.6,7.7628529931851205
81,76,0.01,0.6,7.761853264856922
81,77,1.8584905660377358,0.6,7.757769955921988
81,78,0.01,0.6,7.762515262631586
81,79,2.0918367346938775,0.6,7.762592084937161
81,80,0.01,0.6,7.76489108336484
81,81,2.0606060606060606,0.6,7.753906492069582
81,82,0.01,0.6,7.7577458382366045
81,83,1.9705882352941178,0.6,7.764200142708229
81,84,0.01,0.6,7.765840963898595
81,85,2.2934782608695654,0.6,7.745647296200272
81,86,0.01,0.6,7.764440853476634
81,87,2.0606060606060606,0.6,7.7536338515294885
81,88,0.01,0.6,7.758778017299251
81,89,2.223404255319149,0.6,7.7556303970636975
81,90,0.01,0.6,7.765651901305626
81,91,2.1237113402061856,0.6,7.751714612016096
81,92,0.01,0.6,7.766441761615825
81,93,2.03,0.6,7.7539360392431265
81,94,0.01,0.6,7.7653327421286376
81,95,1.8317757009345794,0.6,7.764619803173671
81,96,0.01,0.6,7.762739011203289
81,97,1.9705882352941178,0.6,7.759213802660492
81,98,0.01,0.6,7.765622707979938
81,99,2.03,0.6,7.757833787336509
82,1,0.023622047244094488,0.6,7.762389457243549
82,2,2.935064935064935,0.6,7.763994176604316
82,3,0.023809523809523808,0.6,7.760017721655447
82,4,1.02,0.6,7.764972219983714
82,5,0.023809523809523808,0.6,7.76624968272837
82,6,2.740740740740741,0.6,7.754808836762919
82,7,0.023622047244094488,0.6,7.763510046346482
82,8,1.02,0.6,7.761027452246514
82,9,0.023622047244094488,0.6,7.762226167225127
82,10,2.7674418604651163,0.8,4.449500770136593
82,11,0.024193548387096774,0.6,7.762990156318369
82,12,1.02,0.6,7.7589526816399
82,13,0.024793388429752067,0.6,7.760669605743624
82,14,3.2083333333333335,0.6,7.742621594534316
82,15,0.023622047244094488,0.6,7.760643216344308
82,16,1.02,0.6,7.757154190975172
82,17,0.023622047244094488,0.6,7.756952066588556
82,18,3.0945945945945947,0.6,7.682093759103341
82,19,0.023809523809523808,0.6,7.757425381555936
82,20,1.02,0.6,7.7650175934669345
82,21,0.023809523809523808,0.6,7.761106666562588
82,22,3.04,0.6,7.753968075544433
82,23,0.023622047244094488,0.6,7.755511367115415
82,24,1.02,0.6,7.757176084651997
